OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost
ORD0000979,2020-04-04,CUST033747,Vikas Singh,P00022,Water Bottle,Electronics,FitLife,3,449.66,0.0,107.92,0.12
ORD0000980,2022-12-31,CUST032797,Sahil Kapoor,P00011,Fitness Band,Toys & Games,KiddoFun,4,402.24,0.0,128.72,1.27
ORD0000981,2024-04-23,CUST018809,Mohit Singh,P00031,Kids Toy Car,Electronics,BrightLux,1,210.25,0.0,10.51,1.21
ORD0000982,2020-06-02,CUST018358,Karan Reddy,P00029,T-Shirt,Home & Kitchen,FitLife,5,176.23,0.0,105.74,9.88
ORD0000983,2020-09-06,CUST027961,Vivaan Verma,P00025,Running Shoes,Sports & Outdoors,FitLife,5,504.78,0.0,201.91,3.27
ORD0000984,2021-11-04,CUST016417,Aman Singh,P00029,T-Shirt,Sports & Outdoors,ReadMore,4,214.2,0.0,102.82,9.96
ORD0000985,2021-03-13,CUST005056,Priya Singh,P00009,Portable SSD 1TB,Home & Kitchen,ReadMore,5,574.23,0.0,229.69,8.39
ORD0000986,2020-04-27,CUST035716,Mohit Patel,P00006,Gaming Mouse,Home & Kitchen,FitLife,5,94.26,0.05,0.0,11.49
ORD0000987,2022-02-09,CUST040437,Sneha Patel,P00007,Mechanical Keyboard,Home & Kitchen,NexPro,2,518.37,0.0,124.41,4.05
ORD0000988,2023-08-22,CUST009488,Aman Gupta,P00016,Air Fryer,Electronics,Zenith,2,427.16,0.0,102.52,4.15
ORD0000989,2020-09-24,CUST018933,Aditya Gupta,P00010,Smartwatch,Electronics,NexPro,5,498.31,0.0,199.32,12.95
ORD0000990,2022-12-13,CUST041859,Rohit Reddy,P00048,Wireless Charger,Clothing,Apex,5,525.02,0.15,178.51,4.39
ORD0000991,2020-08-23,CUST004799,Pooja Singh,P00025,Running Shoes,Books,CoreTech,5,240.73,0.15,81.85,6.73
ORD0000992,2021-01-23,CUST018326,Priya Kapoor,P00023,Cookware Set,Home & Kitchen,NexPro,5,219.88,0.05,52.22,14.84
ORD0000993,2022-09-16,CUST011346,Sahil Verma,P00038,External HDD 2TB,Electronics,HomeEase,1,202.33,0.0,10.12,9.1
ORD0000994,2024-10-23,CUST043616,Aman Singh,P00010,Smartwatch,Home & Kitchen,FitLife,4,327.29,0.1,0.0,1.04
ORD0000995,2022-02-01,CUST003218,Ritika Kapoor,P00041,Webcam Full HD,Electronics,HomeEase,1,28.68,0.0,2.29,4.46
ORD0000996,2021-02-04,CUST023097,Arjun Singh,P00042,Projector Mini,Clothing,Zenith,3,205.85,0.05,46.93,4.11
ORD0000997,2021-09-15,CUST029402,Kabir Kapoor,P00004,USB-C Charger,Home & Kitchen,Zenith,3,354.79,0.0,127.72,6.11
ORD0000998,2022-02-05,CUST044953,Anjali Kapoor,P00020,Office Chair,Clothing,Zenith,4,468.74,0.05,320.62,1.2
ORD0000999,2023-08-19,CUST039196,Vivaan Sharma,P00015,Instant Pot,Home & Kitchen,KiddoFun,4,44.82,0.05,13.63,0.53
ORD0001000,2022-07-07,CUST049148,Aditya Sharma,P00034,Desk Organizer,Electronics,BrightLux,5,137.56,0.0,34.39,9.04
ORD0001001,2023-05-15,CUST027304,Ritika Gupta,P00011,Fitness Band,Books,Zenith,4,368.67,0.05,168.11,0.98
ORD0001002,2023-06-06,CUST021399,Rohit Kapoor,P00045,Phone Tripod,Electronics,CoreTech,5,516.45,0.1,0.0,11.2
ORD0001003,2022-05-02,CUST039048,Karan Kapoor,P00014,Drone Mini,Toys & Games,KiddoFun,1,413.06,0.3,34.7,13.86
ORD0001004,2021-07-31,CUST029325,Aarav Joshi,P00036,Smart Light Bulb,Books,UrbanStyle,3,468.4,0.2,56.21,11.26
ORD0001005,2020-03-15,CUST003244,Sahil Gupta,P00010,Smartwatch,Books,NexPro,2,55.14,0.0,5.51,6.13
ORD0001006,2021-03-10,CUST004985,Priya Joshi,P00008,4K Monitor,Clothing,FitLife,1,43.41,0.15,0.0,1.68
ORD0001007,2020-04-12,CUST042543,Sneha Mehta,P00033,Puzzle 1000pc,Clothing,Zenith,3,290.87,0.0,104.71,13.95
ORD0001008,2023-12-16,CUST023562,Priya Joshi,P00013,Action Camera,Electronics,BrightLux,2,67.07,0.0,24.15,0.48
ORD0001009,2024-09-23,CUST035113,Aditya Sharma,P00045,Phone Tripod,Electronics,CoreTech,2,469.05,0.0,75.05,13.01
ORD0001010,2022-02-02,CUST033098,Mohit Joshi,P00047,Memory Card 128GB,Electronics,FitLife,4,130.99,0.2,50.3,14.62
